"video_id","trending_date","title","channel_title","category_id","category","viewcount","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","descript","country","publish_timestamp","population"
"s20_ILS7LOI","2018-03-07","Kisabac Lusamutner eter 06.03.18 I Pataskhan","KisabacLusamutner",29,"Nonprofits & Activism",34328,215,37,0,"https://i.ytimg.com/vi/s20_ILS7LOI/default.jpg",True,False,False,"Ի ՊԱՏԱՍԽԱՆ - Գոհարը 6  տարեկան էր, երբ իր ծնողները ամուսնալուծվեցին և նա անկախ իր կամքից հայտնվեց մանկատանը, եղբոր՝ Գևորգի հետ: 22  տարեկանում դուրս գալով մանկատնից Գոհարը որոշեց ուսում ստանալ և դառնալ ժողովրդական երգչուհի: Սակայն մեկ տարի անց Գոհարը տեղափոխվեց պապիկի տուն՝ նրան խնամելու համար:\nՀԱՅԿԱԿԱՆ ՀԵՌՈՒՍՏԱՏԵՍՈՒԹՅԱՆ ԹԻՎ 1 ԹՈՔ ՇՈՈՒ\nերկուշաբթի-ուրբաթ 20:45 ATV-ի եթերում!!!","RU","2018-03-06 18:04:29","armenian"
"9-4dj6mXh9g","2018-03-21","Sevinch Mo'minovadan Daxshat Raqs Vohidjon Hayratda","YouTuber MiX",22,"People & Blogs",80517,0,0,0,"https://i.ytimg.com/vi/9-4dj6mXh9g/default.jpg",True,True,False,"► Diqqat ! - Siz Agar Aynan O'zingga Tegishli Video, Rasm Yoki Boshqa Turdagi Materialni Kanalimizda/Videolarni Orasida Ko'rsangiz Va Ushbu Holat Sizga Yoqmasa, O'sha Videoni O'chirtirmoqchi Bo'lsangiz Iltimos Darhol Bizga O'sha Video Aynan Sizga Tegishliligi To'g'risida Isbot Bilan Bizning Elektron Manzilimizga Habar Bering. Ushbu Holat Yuzasidan Albatta Chora Ko'rib Chiqamiz. Zero Biz Bunday Videolarni Hech Kimni Kamsitish Yoki Haqoratlash Uchun Chiqarmaymiz. Barchaga Oldindan Rahmat.\nManzil: facebookasus95@gmail.com\n\n►Все авторские права принадлежат их законным владельцам. Если Вы являетесь автором фрагмента из выпуска и его распространение ущемляет Ваши авторские права просим связаться с нами: facebookasus95@gmail.com\n\n► Если у вас есть какие-либо проблемы с каналом / видео, которые мы вывешиваем, пожалуйста, свяжитесь с нами. Спасибо.\n\n►All copyrights belong to their rightful owners. If you are the author of a fragment of the release and distribute it infringes your copyright, please contact us: facebookasus95@gmail.com\n\n► FAIR USE NOTICE\nCopyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for 'fair use' for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.\n\n► There is no copyright infringement intended for the video and/or material used in this video. If you have an issue with Channel/Video posting this, please contact us at facebookasus95@gmail.com and we can sort it out. COPYRIGHT RELATED ISSUES ONLY PLEASE !","RU","2018-03-20 09:17:51","other"
"3voxc_auAyE","2017-12-02","Комментарий митрополита Илариона об обращении бывшего митрополита Киевского и всея Украины Филарета","russianchurch",25,"News & Politics",5671,96,7,0,"https://i.ytimg.com/vi/3voxc_auAyE/default.jpg",True,False,False,"30 ноября 2017 года Архиерейский Собор Русской Православной Церкви заслушал письменное обращение бывшего митрополита Киевского и всея Украины Филарета к Святейшему Патриарху Московскому и всея Руси Кириллу и епископату Русской Православной Церкви от 16 ноября с.г. и принял Определение в связи с данным обращением.","RU","2017-12-01 12:19:27","russian"
"RVGHxVqboxU","2018-03-18","ҚАШҚАДАРЁДА НАЗОРАТСИЗ ҚОЛГАН БОЛА БЕШИКДАГИ СИНГЛИСИНИ ЁҚИБ ЮБОРДИ","Qiziqarli Ma'lumotlar",24,"Entertainment",32057,138,56,0,"https://i.ytimg.com/vi/RVGHxVqboxU/default.jpg",True,False,False,"ҚАШҚАДАРЁДА НАЗОРАТСИЗ ҚОЛГАН БОЛА БЕШИКДАГИ СИНГЛИСИНИ ЁҚИБ ЮБОРДИ\n\n🔴 \n▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬\n💲 РЕКЛАМА хизмати бўйича бизга мурожаат килинг!\n🔴 VK ► https://vk.com/id366071423\n🔴 malumotlarbazasi@gmail.com\n▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬\n🔴 OK ► https://ok.ru/qiziqarlifaktlar\n🔴 VK ► https://vk.com/qiziqarlimalumotlar\n🔴 Instagram ► https://www.instagram.com/qiziqarlimalumotlarkanali\n🔴 Telegram  ► https://t.me/qiziqarlimalumotlar\n▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬\n🎶 Music:\n▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬\nℹ️ Манба:","RU","2018-03-16 19:13:59","other"
"07Wj68qzPig","2018-03-10","Тезкор Хабар 15 мартдан бошлаб 1 ой хамма эхтиёт бўлсин","Fox Uz",22,"People & Blogs",30246,110,56,0,"https://i.ytimg.com/vi/07Wj68qzPig/default.jpg",True,False,False,"Тезкор Хабар 15 мартдан бошлаб 1 ой хамма эхтиёт бўлсин","RU","2018-03-09 18:59:42","other"
"qUidO59utqM","2018-03-18","Təyyarədə biabırçılıq : cinsi əlaqəyə girdilər..","SeyyarTv. info",22,"People & Blogs",160942,327,315,0,"https://i.ytimg.com/vi/qUidO59utqM/default.jpg",True,False,False,"Hörmətli üzvlər, şahidi olduğunuz maraqlı hadisələrin video və fotolarını çəkib, bizə göndərə bilərsiniz.\n\nWhatsapp: +994 55 699 34 20 \n\n► Heç bir xəbərdarlıq etmədən kanalı şikayət edən insan, ailəsini və bütün var yoxunu söydürmüş olur \n► DİQQƏT! Bütün hüquqlar qorunur. Kanala yerləşdirlmiş bütün videolar ekskluzivdir. Lazımsız yerə kanalı şikayət etməyin. Kanalda hər hansı video haqqında etirazınız olarsa , bizə bildirin. Video dərhal silinəcək. \n► Əlaqə nömrəsi : 055-699-34-20 (WhatsApp)\n► İnstagram : https://www.facebook.com/SeyyarTv.info\n► Web : http://SeyyarTv.info/","RU","2018-03-17 07:43:39","other"
"Ap_fWBPAa-I","2018-03-10","Kisabac Lusamutner eter 09.03.18 Entanyoq Handerdz","KisabacLusamutner",29,"Nonprofits & Activism",39854,332,42,0,"https://i.ytimg.com/vi/Ap_fWBPAa-I/default.jpg",True,False,False,"ԸՆՏԱՆՅՈՔ ՀԱՆԴԵՐՁ - Բազմիցս ռազմի դաշտ մեկնած վանաձորցի Խաչիկը, ընտանիքի հետ Արցախում 13 տարի ապրելուց հետո, Հայաստան տեղափոխվելու որոշում կայացրեց: 5 երեխայի ծնողները աշխատելուց չեն բողոքում, ավելին՝ նրանք ցանկացած աշխատանք անում են ընտանյոք հանդերձ: Խաչիկը չի շտապում Հայաստանից հեռանալ, մինչև որ չիրականացնի միջնեկ որդու՝ Հրաչիկի բաղձալի ցանկությունը:\nԿԻՍԱԲԱՑ ԼՈՒՍԱՄՈՒՏՆԵՐ\nՀԱՅԿԱԿԱՆ ՀԵՌՈՒՍՏԱՏԵՍՈՒԹՅԱՆ ԹԻՎ 1 ԹՈՔ ՇՈՈՒ\nերկուշաբթի-ուրբաթ 20:45 ATV-ի եթերում!!!","RU","2018-03-09 17:39:50","armenian"
"2YL4rSk2CKg","2018-03-08","Diriliş Ertuğrul 109. Bölüm –Ertuğrul Bey'in Alplerini idamdan kurtarması","TRT 1",24,"Entertainment",128801,1062,50,0,"https://i.ytimg.com/vi/2YL4rSk2CKg/default.jpg",True,False,False,"www.trt1.com.tr \nfacebook.com/trt1\ntwitter.com/trt1","RU","2018-03-07 21:03:06","turkish"
"FiMtrEe9TBk","2018-06-04","Ёш Кизларни Зурлаб Келинаётган Мехрибонлик Уйи аникланди","DUNYO TV",24,"Entertainment",49979,404,117,0,"https://i.ytimg.com/vi/FiMtrEe9TBk/default.jpg",True,False,False,"Сотрудничество - dunyouz1@gmail.com➔ Instagram https://www.instagram.com/dunyotv➔ Twitter https://twitter.com/dunyo_tv➔ ВКонтакте https://vk.com/dunyotvЁш Кизларни Зурлаб Келинаётган Мехрибонлик Уйи аникланди","RU","2018-06-03 12:13:31","other"
"bCuoIgYHBR0","2018-06-11","Терма жамоа Нега жахон чемпионатига чика олмади?","ShovShuv",25,"News & Politics",29350,118,80,0,"https://i.ytimg.com/vi/bCuoIgYHBR0/default.jpg",True,False,False,"🔴 Миржалол Косимов Узбекистон терма жамоаси.▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬🔴 РЕКЛАМА хизмати буйича шахсийга ёзинг!▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬🔴 Music:▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬🔴 Манба:","RU","2018-06-10 17:07:55","other"
"gu6LkZ-tGoI","2018-03-21","Ахбори Тоҷикистон ва ҷаҳон (20.03.2018)اخبار تاجیکستان .(HD)","Ozodivideo",25,"News & Politics",94967,925,149,0,"https://i.ytimg.com/vi/gu6LkZ-tGoI/default.jpg",True,False,False,"Боздошти ду фаъоли Гурӯҳи-24 дар Туркия, Паёми наврӯзии Доналд Трамп ва интиқоди ӯ аз мақомоти Эрон, Мухолифати тоҷирони тоҷик ба ворид шудани моли арзони узбекситонӣ, Ғуломии даҳҳо зодаи Осиёи Марказӣ дар корхонаи дӯзандагии Русия, Қиссаи Салими африқоӣ дар шаҳри Хуҷанд ва матолиби дигар.","RU","2018-03-20 12:39:11","other"
"Bx5dcDzuk8Q","2018-03-18","OBID ASOMOV 2018 - YOLG`ON DETEKTORI","Muvad Video",24,"Entertainment",61541,403,57,0,"https://i.ytimg.com/vi/Bx5dcDzuk8Q/default.jpg",True,False,False,"Официальный сайт: http://muvad.uz/\nПодпишись на новые клипы: http://bit.ly/MuvadGroup\nMuvad Group @ Instagram https://www.instagram.com/muvad.uz\nMuvad Group @ Telegram https://telegram.me/muvad_uz\nMuvad Group @ Facebook  https://www.facebook.com/muvadgroup","RU","2018-03-17 16:39:51","other"
"fRMFlNJ3v7Q","2018-03-15","Kisabac Lusamutner eter 14.03.18 Harsaniqic Heto","KisabacLusamutner",29,"Nonprofits & Activism",33804,99,33,0,"https://i.ytimg.com/vi/fRMFlNJ3v7Q/default.jpg",True,False,False,"ՀԱՐՍԱՆԻՔԻՑ ՀԵՏՈ - Էսմինան 17տարեկան էր, երբ Իշխանը նկատեց Էսմիրային, և հենց դպրոցի դիմաց որոշեց առաջարկություն անել: Մեկ տարի անց Էսմինայի ընտանիքում, արդեն համալրում էր սպասվում: 2013թ․Էսմինան ընտանիքի հետ, վերադառնում էր հորաքրոջ տղայի հարսանիքից:  Հարսանիքից վերադառնալուց ուրախությունը վերածվեց սգի: Այդ ամենին գումարվեց Էսմինայի փոքր տղայի՝ Սամվելի հիվանդությունը։ Անհաջողությունները դարձան Էսմինայի անբաժանելի ընկերները։ \nՀԱՅԿԱԿԱՆ ՀԵՌՈՒՍՏԱՏԵՍՈՒԹՅԱՆ ԹԻՎ 1 ԹՈՔ ՇՈՈՒ\nերկուշաբթի-ուրբաթ 20:45 ATV-ի եթերում!!!","RU","2018-03-14 17:53:50","armenian"
"u3uEjMHI5Bw","2018-03-17","Kisabac Lusamutner eter 16.03.18 Hishelov Moracvatse","KisabacLusamutner",29,"Nonprofits & Activism",61716,357,113,0,"https://i.ytimg.com/vi/u3uEjMHI5Bw/default.jpg",True,False,False,"ՀԻՇԵԼՈՎ ՄՈՌԱՑՎԱԾԸ - Քրիստինեն 16 տարեկան էր, երբ ամուսնացավ Վարդանի հետ: Ամուսնությունը տևեց 5 տարի… Արդյունքում երկու երեխա: Հետևում թողնելով ինչպես ամուսնուն, այնպես էլ երեխաներին՝ Քրիստիեն հանդիպեց Ռուսլանին: Երկրորդ ամուսնության ընթացքում ծնվեցին ևս երեք երխա, ովքեր ապրում են Աքորիում  անմարդկային պայմաններում… քնում ու արթնանում  են վերարկուով, դպրոց չեն գնում շոր-կոշիկ չունենալու պատճառով\nՀԱՅԿԱԿԱՆ ՀԵՌՈՒՍՏԱՏԵՍՈՒԹՅԱՆ ԹԻՎ 1 ԹՈՔ ՇՈՈՒ\nերկուշաբթի-ուրբաթ 20:45 ATV-ի եթերում!!!","RU","2018-03-16 17:59:15","armenian"
"U8YZMzETnM4","2018-06-04","Султони Кабир баъди як рӯзи сӯхтор","Ozodivideo",25,"News & Politics",45483,263,26,0,"https://i.ytimg.com/vi/U8YZMzETnM4/default.jpg",True,False,False,"Дар натиҷаи сӯхтор дар бозори “Султони Кабир”-и пойтахт чанд анбор ва 21 дӯкону мағоза ба коми оташ рафтааст. Ҳукумати шаҳри Душанбе гуфт, сабабҳои сӯхторро гурӯҳи фавриву тафтишотӣ дақиқ мекунад.
Бори аввал нашр шуд дар - https://www.ozodi.org/a/29268652.html","RU","2018-06-03 14:56:36","other"
